Geracao,ID_particula,Dimensao 1,Dimensao 2,Fitness
19,66,0.469939,-0.432029,4.0565
19,67,-0.00406006,0.134089,0.794769
19,68,0.00293032,-0.00545077,0.0185233
19,69,-0.0453272,0.338941,2.42291
19,70,0.0213869,0.331372,2.35067
19,71,-0.0585808,-0.264281,1.94489
19,72,-0.0130234,-0.061468,0.279601
19,73,0.916022,-0.00526963,2.60954
19,74,0.0688954,0.00266256,0.316765
19,75,0.301518,-0.565967,3.91254
19,76,-0.943076,-0.00459408,2.58243
19,77,-0.578151,-0.833946,4.56443
19,78,0.0247944,-0.728093,3.14613
19,79,0.0146228,-0.701531,3.19147
19,80,-0.00611917,-0.00989244,0.0365
19,81,0.00433519,0.0703957,0.326674
19,82,0.00397171,-0.00966714,0.0324667
19,83,0.569765,-0.070172,3.27838
19,84,-0.428622,-0.782293,4.38381
19,85,0.726988,-0.0249359,3.14868
19,86,0.00760509,-0.00427709,0.026705
19,87,0.915858,-0.0118572,2.61277
19,88,-0.0553485,-0.556323,3.23762
19,89,0.902134,-0.873211,3.8381
19,90,0.689864,0.0215443,3.21347
19,91,0.812545,-0.024024,2.90494
19,92,0.520565,0.531254,4.34218
19,93,0.0997601,-0.540839,3.29052
19,94,0.0425334,-0.00710979,0.170754
19,95,-0.813378,-0.00572019,2.89069
19,96,-0.0351189,-0.00414561,0.132982
19,97,-0.194428,-0.891606,3.38996
19,98,0.90914,-0.0154481,2.62643
19,99,-0.0216105,-0.00983578,0.0821069
20,0,0.664305,0.0611645,3.28875
20,1,-0.937482,0.36334,4.22438
20,2,0.424231,0.661845,4.32974
20,3,-0.0628263,-0.0048575,0.28059
20,4,0.795571,-0.748312,4.43515
20,5,0.693421,-0.0550368,3.24709
20,6,0.0138293,0.257799,1.82953
20,7,0.00183945,-0.00760111,0.0237476
20,8,0.0484815,-0.00513204,0.199967
20,9,-0.00163226,0.19671,1.32392
20,10,-0.486731,0.110563,3.18922
20,11,-0.0141071,-0.00809704,0.0530383
20,12,0.638187,0.752382,4.5935
20,13,-0.958886,0.306231,4.00803
20,14,-0.668488,-0.0243365,3.24065
20,15,0.634391,0.0495493,3.28473
20,16,0.287073,-1.03436,4.08322
20,17,0.0181277,-0.69036,3.21069
20,18,-0.550483,-0.000257355,3.19096
20,19,-0.773381,-0.0195795,3.02376
20,20,0.0155358,0.879192,2.69296
20,21,0.095556,0.584926,3.34408
20,22,0.0102662,-0.578574,3.22939
20,23,0.160152,-0.456326,3.23289
20,24,-0.008348,0.175359,1.14337
20,25,-0.0831467,-0.0030445,0.409566
20,26,0.479862,0.535538,4.27817
20,27,-0.953436,-0.00736438,2.58146
20,28,-0.193635,0.851118,3.44063
20,29,-0.0810113,0.000568987,0.394795
20,30,0.0317872,0.346718,2.45221
20,31,-0.101939,0.681386,3.36344
20,32,-0.540652,0.816868,4.54969
20,33,0.0102547,-0.0132174,0.0547547
20,34,0.157989,-0.0121732,0.997905
20,35,0.466829,0.0592434,3.02909
20,36,-0.541094,0.583259,4.4467
20,37,0.00153974,-0.0296689,0.107362
20,38,-0.0661769,-0.676727,3.28669
20,39,-0.449746,-0.653781,4.37348
20,40,0.000822956,0.00125955,0.00431584
20,41,0.223574,0.0150494,1.55537
20,42,-0.0292333,0.00207367,0.105602
20,43,0.0671385,0.416165,2.85151
20,44,-9.80685e-05,-0.0126025,0.0398702
20,45,0.521836,-0.049458,3.16632
20,46,-0.612643,-0.038164,3.26965
20,47,0.193659,-0.000139342,1.29785
20,48,0.781297,-0.480001,4.47931
20,49,0.000976091,-0.000652355,0.00335733
20,50,-0.0025081,-0.00216566,0.00966495
20,51,0.0692289,-0.442113,2.95854
20,52,-0.530094,-0.0332408,3.16748
20,53,-0.0148711,0.510272,3.11241
20,54,0.654705,-0.0112991,3.24492
20,55,-0.906861,-0.870608,3.83655
20,56,0.109155,-1.04192,3.08615
20,57,-0.544774,-0.597659,4.46863
20,58,-0.0224725,-0.675008,3.23274
20,59,0.00149144,0.0117098,0.0370941
20,60,0.735776,0.0406642,3.14624
20,61,-0.773836,-0.00128862,3.01511
20,62,-0.372496,-0.033791,2.59747
20,63,-0.662379,0.900801,4.48808
20,64,0.482065,-0.012463,3.03511
20,65,0.0809982,0.404057,2.82547
20,66,0.419939,-0.482029,4.05452
20,67,-0.00222464,0.103754,0.556414
20,68,0.00241912,-0.00370639,0.0130402
20,69,-0.0370311,0.288941,2.08437
20,70,0.0155672,0.30615,2.18298
20,71,-0.040692,-0.214281,1.5127
20,72,-0.0128129,-0.0424405,0.176936
20,73,0.886519,-0.0040738,2.66879
20,74,0.0640879,0.0023127,0.287269
20,75,0.251518,-0.550221,3.73954
20,76,-0.893076,-0.00331193,2.65315
20,77,-0.528151,-0.783946,4.54135
20,78,0.0228517,-0.716631,3.16868
20,79,0.0196065,-0.651531,3.25047
20,80,-0.00338799,-0.00800179,0.0265871
20,81,0.00398066,0.0559574,0.240341
20,82,0.00263535,-0.00694753,0.0224864
20,83,0.519765,-0.0780154,3.2045
20,84,-0.378622,-0.732293,4.26019
20,85,0.676988,-0.0275744,3.23432
20,86,0.00658047,-0.00254334,0.021279
20,87,0.865858,-0.00956979,2.72604
20,88,-0.0403454,-0.506323,3.12
20,89,0.852134,-0.823211,4.1196
20,90,0.639864,0.0154736,3.25356
20,91,0.762545,-0.0155918,3.05245
20,92,0.497297,0.522404,4.28798
20,93,0.0964678,-0.528375,3.25913
20,94,0.0299679,-0.00604242,0.111169
20,95,-0.763378,-0.00556247,3.04615
20,96,-0.0218871,-0.00402955,0.0760825
20,97,-0.144428,-0.841606,3.20727
20,98,0.85914,-0.0113407,2.74668
20,99,-0.0204817,-0.00715783,0.0738568
21,0,0.665314,0.0497681,3.27037
21,1,-0.887482,0.360601,4.1904
21,2,0.474231,0.611845,4.37534
21,3,-0.0451477,-0.00442289,0.182192
21,4,0.845571,-0.698312,4.46064
21,5,0.643421,-0.0536497,3.2883
21,6,0.0102249,0.218441,1.50983
21,7,0.00145526,-0.00578685,0.0178252
21,8,0.0375913,-0.00292813,0.144064
21,9,-0.0012885,0.14671,0.898595
21,10,-0.459161,0.0746431,3.02861
21,11,-0.0140837,-0.00535447,0.0486512
21,12,0.588187,0.702382,4.58459
21,13,-0.908886,0.256231,3.72566
21,14,-0.714879,-0.0143322,3.16697
21,15,0.584907,0.0408067,3.2552
21,16,0.268255,-0.984364,3.85222
21,17,0.016275,-0.64036,3.25376
21,18,-0.554449,2.87851e-06,3.19719
21,19,-0.723381,-0.024316,3.15595
21,20,0.0146471,0.829192,2.84294
21,21,0.0587537,0.534926,3.20536
21,22,0.0141028,-0.528574,3.1532
21,23,0.131333,-0.443053,3.10466
21,24,-0.0082614,0.17159,1.11114
21,25,-0.0651439,-0.00284978,0.293777
21,26,0.482625,0.527109,4.26925
21,27,-0.903436,-0.00467321,2.63144
21,28,-0.155425,0.830676,3.28472
21,29,-0.0508561,0.00045036,0.211273
21,30,0.0235497,0.299204,2.14108
21,31,-0.102625,0.631386,3.38574
21,32,-0.490652,0.766868,4.49438
21,33,0.00928479,-0.00881095,0.040562
21,34,0.155885,-0.0067441,0.97703
21,35,0.416829,0.0341237,2.81005
21,36,-0.491094,0.533259,4.29492
21,37,0.00144263,-0.0265935,0.0941058
21,38,-0.0599973,-0.626727,3.29997
21,39,-0.399746,-0.703781,4.30284
21,40,0.000878288,0.000379879,0.00273097
21,41,0.173574,0.0106094,1.12933
21,42,-0.0230012,0.00163426,0.0793185
21,43,0.0401723,0.401835,2.74923
21,44,0.000255939,-0.00806561,0.0245576
21,45,0.471836,-0.0282624,3.01158
21,46,-0.562643,-0.0350639,3.22437
21,47,0.143659,2.77181e-05,0.873118
21,48,0.731297,-0.430001,4.37955
21,49,0.000966493,-0.000398097,0.00298556
21,50,-0.00218582,-0.0016471,0.00794063
21,51,0.0454567,-0.392113,2.70969
21,52,-0.489806,-0.0168433,3.05931
21,53,-0.0172894,0.560272,3.2095
21,54,0.604705,-0.00772568,3.24834
21,55,-0.856861,-0.820608,4.116
21,56,0.0767558,-0.991918,2.7773
21,57,-0.594774,-0.577262,4.50565
21,58,-0.0198692,-0.725008,3.14919
21,59,0.00123046,0.0109173,0.0342853
21,60,0.685776,0.0409667,3.23732
21,61,-0.723836,-0.00115158,3.14514
21,62,-0.322496,-0.0225139,2.29548
21,63,-0.612379,0.850801,4.55498
21,64,0.432138,-0.0141281,2.86084
21,65,0.0780322,0.354057,2.57108
21,66,0.469939,-0.467061,4.13202
21,67,-0.000876462,0.080728,0.392916
21,68,0.00218816,-0.00176493,0.0081618
21,69,-0.0250748,0.264265,1.88834
21,70,0.0100298,0.25615,1.81477
21,71,-0.0229153,-0.164281,1.06225
21,72,-0.0108489,-0.0287622,0.111931
21,73,0.836519,-0.0030129,2.81461
21,74,0.0549997,0.00157468,0.234262
21,75,0.208976,-0.500221,3.50534
21,76,-0.843076,-0.00240488,2.79351
21,77,-0.478151,-0.733946,4.46909
21,78,0.0301023,-0.666631,3.24689
21,79,0.0256253,-0.701531,3.19843
21,80,-0.00141883,-0.00744323,0.0229599
21,81,0.0031574,0.0394646,0.153184
21,82,0.00236094,-0.00587114,0.0189644
21,83,0.537061,-0.0684014,3.22391
21,84,-0.373816,-0.682293,4.22925
21,85,0.626988,-0.0179361,3.2568
21,86,0.00580513,-0.00158661,0.0179857
21,87,0.815858,-0.0061625,2.88268
21,88,-0.0201858,-0.456323,2.95457
21,89,0.802134,-0.773211,4.37074
21,90,0.589864,0.0171199,3.24204
21,91,0.712545,-0.0319017,3.1846
21,92,0.547297,0.472404,4.28325
21,93,0.0833184,-0.478375,3.10605
21,94,0.0202507,-0.00453255,0.0701226
21,95,-0.735262,-0.00613503,3.11987
21,96,-0.0126688,-0.0019977,0.0406498
21,97,-0.094428,-0.791606,3.1282
21,98,0.80914,-0.00775412,2.90512
21,99,-0.0140873,-0.00368741,0.0468243
22,0,0.615314,0.0516902,3.28613
22,1,-0.837482,0.310601,4.01335
22,2,0.434525,0.561845,4.23151
22,3,-0.0255739,-0.00280426,0.0902973
22,4,0.795571,-0.648312,4.56546
22,5,0.609886,-0.0467088,3.27802
22,6,0.00688638,0.175585,1.14467
22,7,0.00138769,-0.00289894,0.00936548
22,8,0.0334971,-0.00135599,0.124473
22,9,-0.000357559,0.122172,0.698234
22,10,-0.409161,0.0707745,2.82783
22,11,-0.0118161,-0.00518156,0.0409207
22,12,0.538187,0.652382,4.51143
22,13,-0.858886,0.24249,3.68537
22,14,-0.718578,-0.00786442,3.15719
22,15,0.534907,0.0250337,3.17113
22,16,0.218255,-0.934364,3.51043
22,17,0.0243871,-0.69036,3.21476
22,18,-0.600806,0.000167496,3.24558
22,19,-0.673381,-0.0211814,3.23366
22,20,0.0177023,0.779192,3.00501
22,21,0.054614,0.484926,3.07853
22,22,0.0112103,-0.559666,3.20647
22,23,0.100453,-0.393053,2.82099
22,24,-0.00381627,0.135681,0.807731
22,25,-0.0406334,-0.00226683,0.158613
22,26,0.432625,0.493397,4.10615
22,27,-0.853436,-0.00443219,2.7614
22,28,-0.125488,0.780676,3.26865
22,29,-0.0397991,0.000430821,0.154211
22,30,0.0149369,0.269045,1.91631
22,31,-0.0678623,0.585561,3.29188
22,32,-0.440652,0.716868,4.39606
22,33,0.0074263,-0.00542219,0.0282579
22,34,0.107858,-0.00526027,0.588114
22,35,0.411756,0.0248421,2.78039
22,36,-0.441094,0.583259,4.2764
22,37,0.00129433,-0.0164967,0.0540779
22,38,-0.0427787,-0.664263,3.2621
22,39,-0.355086,-0.653781,4.16183
22,40,0.000878288,0.000379879,0.00273097
22,41,0.154033,0.00683294,0.961445
22,42,-0.021974,0.00101656,0.0750522
22,43,0.0244701,0.3859,2.65828
22,44,0.000268068,-0.00672257,0.0202343
22,45,0.421836,-0.0177374,2.81992
22,46,-0.612643,-0.0429776,3.27471
22,47,0.0936591,0.000194016,0.482438
22,48,0.681297,-0.380001,4.24395
22,49,0.000923219,-0.000375414,0.00284534
22,50,-0.00165231,-0.00140292,0.00625587
22,51,0.0322267,-0.342113,2.4255
22,52,-0.459565,-0.0147208,2.9634
22,53,-0.021284,0.556173,3.20546
22,54,0.610555,-0.0088406,3.25093
22,55,-0.806861,-0.770608,4.36716
22,56,0.074489,-0.941918,2.72735
22,57,-0.544774,-0.538775,4.39137
22,58,-0.0218847,-0.713192,3.17469
22,59,0.00117872,0.00929697,0.0288432
22,60,0.635776,0.0405535,3.2737
22,61,-0.673836,-0.000921043,3.22656
22,62,-0.272496,-0.0135141,1.94145
22,63,-0.562379,0.830771,4.56047
22,64,0.382138,-0.0113409,2.63243
22,65,0.0632997,0.304057,2.2354
22,66,0.519939,-0.417061,4.12275
22,67,-0.000418937,0.0503398,0.208478
22,68,0.00214322,-0.00129242,0.00724561
22,69,-0.01935,0.214265,1.48153
22,70,0.00576158,0.232668,1.62563
22,71,-0.015339,-0.131358,0.77983
22,72,-0.0100578,-0.0183064,0.0706603
22,73,0.786519,-0.00293294,2.97651
22,74,0.04413,0.00132959,0.175953
22,75,0.158976,-0.450221,3.20962
22,76,-0.793076,-0.00142002,2.95573
22,77,-0.528151,-0.683946,4.51931
22,78,0.0283932,-0.616631,3.26222
22,79,0.0197797,-0.651531,3.25057
22,80,-0.00107752,-0.00374274,0.0114199
22,81,0.00303839,0.0244902,0.085936
22,82,0.00176036,-0.00526308,0.0165168
22,83,0.487061,-0.0441172,3.07207
22,84,-0.323816,-0.632293,4.0591
22,85,0.576988,-0.013566,3.22873
22,86,0.00415687,-0.000937227,0.012536
22,87,0.765858,-0.00615339,3.03918
22,88,-0.0171499,-0.406323,2.75148
22,89,0.838836,-0.723211,4.41943
22,90,0.539864,0.0249764,3.18042
22,91,0.662545,-0.0259978,3.24705
22,92,0.497297,0.422404,4.09121
22,93,0.0530558,-0.428375,2.88014
22,94,0.0201701,-0.00285975,0.068634
22,95,-0.761246,-0.00482168,3.05203
22,96,-0.00597408,-0.000834291,0.0180298
22,97,-0.0886148,-0.741606,3.23402
22,98,0.75914,-0.00426256,3.05782
22,99,-0.0132778,-0.00268412,0.0431944
23,0,0.622341,0.0540694,3.29083
23,1,-0.787482,0.260601,3.84507
23,2,0.484525,0.611845,4.39317
23,3,-0.0146056,-0.0022308,0.0475926
23,4,0.829497,-0.640402,4.54839
23,5,0.559886,-0.0562979,3.24415
23,6,0.00490217,0.133192,0.787704
23,7,0.0012115,-0.00229677,0.00752412
23,8,0.028856,-0.000765902,0.103682
23,9,5.86725e-05,0.108115,0.589043
23,10,-0.359161,0.0382298,2.53015
23,11,-0.00563831,-0.00452842,0.0218464
23,12,0.488187,0.606697,4.3934
23,13,-0.808886,0.19249,3.50719
23,14,-0.668578,-0.0168941,3.23609
23,15,0.484907,0.0353747,3.05724
23,16,0.184506,-0.884364,3.34214
23,17,0.0176761,-0.64036,3.25442
23,18,-0.550806,0.000250921,3.19148
23,19,-0.689577,-0.0282745,3.21899
23,20,0.0152684,0.729192,3.13724
23,21,0.0381695,0.434926,2.88855
23,22,0.0124624,-0.509666,3.11012
23,23,0.0712458,-0.343053,2.49416
23,24,-0.00277052,0.125107,0.721875
23,25,-0.0299068,-0.00210185,0.108556
23,26,0.482625,0.443651,4.10852
23,27,-0.803436,-0.00385071,2.92272
23,28,-0.0926388,0.730676,3.26748
23,29,-0.0249576,0.000418144,0.0871064
23,30,0.0146842,0.267778,1.90658
23,31,-0.0597389,0.535561,3.20797
23,32,-0.390652,0.666868,4.25965
23,33,0.00692575,-0.00451142,0.0251968
23,34,0.0578575,-0.00475292,0.251499
23,35,0.361756,0.0164358,2.52623
23,36,-0.391094,0.577587,4.16063
23,37,0.00125723,-0.0121767,0.0386094
23,38,-0.0451407,-0.614263,3.27767
23,39,-0.305086,-0.603781,3.97578
23,40,0.000878288,0.000379879,0.00273097
23,41,0.109299,0.00561009,0.599202
23,42,-0.0153267,0.000992323,0.0497104
23,43,0.0159975,0.3359,2.37525
23,44,0.000346529,-0.00354918,0.0104249
23,45,0.371836,-0.0138927,2.57978
23,46,-0.562643,-0.043124,3.23213
23,47,0.0526399,0.000222996,0.221014
23,48,0.631297,-0.330001,4.07513
23,49,0.000903117,-0.000339722,0.00275394
23,50,-0.000823276,-0.00101433,0.00374046
23,51,0.0298962,-0.292113,2.09784
23,52,-0.454194,-0.0111606,2.94339
23,53,-0.016589,0.606173,3.25182
23,54,0.560555,-0.00787204,3.20693
23,55,-0.756861,-0.720608,4.53391
23,56,0.0530866,-0.891918,2.72559
23,57,-0.594774,-0.547728,4.46933
23,58,-0.0254618,-0.663192,3.24613
23,59,0.00110276,0.0092888,0.0287855
23,60,0.585776,0.0248794,3.24279
23,61,-0.623836,-0.000963137,3.25244
23,62,-0.222496,-0.00858163,1.54281
23,63,-0.570812,0.780771,4.57403
23,64,0.432138,-0.0101101,2.85954
23,65,0.0496176,0.295962,2.15346
23,66,0.569939,-0.416228,4.20526
23,67,-5.00164e-05,0.0421907,0.166043
23,68,0.0016205,-0.00122781,0.00586057
23,69,-0.0186089,0.19268,1.29866
23,70,0.00479002,0.182668,1.20456
23,71,-0.00919747,-0.128571,0.752292
23,72,-0.00969956,-0.0107195,0.0464465
23,73,0.736519,-0.00352316,3.11643
23,74,0.0355377,0.000967867,0.133859
23,75,0.108976,-0.40859,2.91124
23,76,-0.743076,-0.00161076,3.10015
23,77,-0.535749,-0.672915,4.52235
23,78,0.0164504,-0.598914,3.24802
23,79,0.0302066,-0.601531,3.25781
23,80,-0.00037703,-0.00343315,0.0100864
23,81,0.00294892,0.0210147,0.0719683
23,82,0.00163777,-0.00292828,0.00978956
23,83,0.445639,-0.0450881,2.93689
23,84,-0.273816,-0.582293,3.85692
23,85,0.607175,-0.0215612,3.25473
23,86,0.00299253,-0.00053979,0.00884695
23,87,0.715858,-0.00886362,3.16296
23,88,-0.0121593,-0.392529,2.68442
23,89,0.832033,-0.673211,4.51295
23,90,0.489864,0.04805,3.0845
23,91,0.612545,-0.0310495,3.26321
23,92,0.447297,0.372404,3.85841
23,93,0.0377321,-0.378375,2.63219
23,94,0.0170744,-0.00274692,0.0568596
23,95,-0.763383,-0.00439573,3.04591
23,96,-0.00572338,-0.000683993,0.0171878
23,97,-0.0725854,-0.691606,3.28221
23,98,0.70914,-0.00842289,3.17574
23,99,-0.00694444,-0.00266009,0.0225055
24,0,0.572341,0.0341527,3.2359
24,1,-0.737482,0.210601,3.68728
24,2,0.534525,0.561845,4.40935
24,3,-0.0139331,-0.00118876,0.0447508
24,4,0.779497,-0.690402,4.54364
24,5,0.509886,-0.0476315,3.13656
24,6,0.0036105,0.083192,0.410031
24,7,0.00118413,-0.00164343,0.00583848
24,8,0.0176085,-0.00066682,0.0580872
24,9,0.00026091,0.0602179,0.264052
24,10,-0.309161,0.0351542,2.22096
24,11,-0.00346453,-0.00450555,0.0169355
24,12,0.438187,0.656697,4.35368
24,13,-0.758886,0.14249,3.38151
24,14,-0.618578,-0.0184281,3.25642
24,15,0.434907,0.0387431,2.88905
24,16,0.134506,-0.834364,3.17706
24,17,0.0297437,-0.59036,3.24999
24,18,-0.500806,0.00032154,3.08577
24,19,-0.639577,-0.0321979,3.26459
24,20,0.01266,0.679192,3.22284
24,21,0.0318188,0.397079,2.71858
24,22,0.017315,-0.459666,2.96482
24,23,0.0563115,-0.293053,2.14624
24,24,-0.00273649,0.0751074,0.356209
24,25,-0.0249317,-0.00114913,0.0870947
24,26,0.532625,0.492417,4.29626
24,27,-0.753436,-0.00423971,3.07343
24,28,-0.047782,0.680676,3.25246
24,29,-0.0190772,0.000417586,0.0636382
24,30,0.008817,0.217778,1.50365
24,31,-0.0345723,0.485561,3.05845
24,32,-0.340652,0.616868,4.08844
24,33,0.00561543,-0.00258249,0.0184989
24,34,0.0465056,-0.0041112,0.189065
24,35,0.311756,0.0123418,2.21907
24,36,-0.341094,0.527587,3.95246
24,37,0.001211,-0.0111301,0.0350007
24,38,-0.0460616,-0.564263,3.23754
24,39,-0.255086,-0.553781,3.7565
24,40,0.000878288,0.000379879,0.00273097
24,41,0.0670543,0.00313122,0.305511
24,42,-0.0146467,0.000913119,0.0472322
24,43,0.0109338,0.2859,2.03883
24,44,0.000568318,-0.00266913,0.00791697
24,45,0.321836,-0.0132291,2.28554
24,46,-0.539583,-0.0365325,3.18864
24,47,0.0364635,0.000231819,0.138156
24,48,0.621327,-0.287759,3.94485
24,49,0.000891304,-0.000112737,0.00256257
24,50,-0.000305989,-0.000733498,0.00226475
24,51,0.0154748,-0.242113,1.70676
24,52,-0.448909,-0.00861873,2.92362
24,53,-0.0110285,0.556173,3.20132
24,54,0.610555,-0.013011,3.25213
24,55,-0.706861,-0.670608,4.60411
24,56,0.0273012,-0.855949,2.77076
24,57,-0.644774,-0.497728,4.44818
24,58,-0.0206411,-0.713192,3.17383
24,59,0.00102012,0.00645177,0.0196108
24,60,0.572302,0.0247922,3.22895
24,61,-0.573836,-0.00122569,3.22297
24,62,-0.19494,-0.00533933,1.30952
24,63,-0.520812,0.730771,4.52847
24,64,0.454344,-0.00809445,2.94315
24,65,0.0281051,0.245962,1.74954
24,66,0.519939,-0.42666,4.14388
24,67,-0.000120854,0.0335898,0.124773
24,68,0.00142583,-0.00114473,0.00526079
24,69,-0.0170939,0.182293,1.20875
24,70,0.00391969,0.178528,1.16893
24,71,-0.00904724,-0.0959485,0.502087
24,72,-0.00605465,-0.0101792,0.037231
24,73,0.686519,-0.00277218,3.21115
24,74,0.0244134,0.000574667,0.0848722
24,75,0.107213,-0.35859,2.67095
24,76,-0.693076,-0.00285149,3.20175
24,77,-0.585749,-0.635102,4.55072
24,78,0.0136586,-0.548914,3.19073
24,79,0.0347567,-0.603142,3.26247
24,80,-0.000345367,-0.00260455,0.00761508
24,81,0.00189363,0.0158251,0.0518295
24,82,0.000825325,-0.00268434,0.00815322
24,83,0.462465,-0.0514288,3.00399
24,84,-0.226347,-0.532293,3.6293
24,85,0.557175,-0.0224369,3.20758
24,86,0.00171835,-0.000564412,0.0052028
24,87,0.665858,-0.00646107,3.23506
24,88,-0.00641914,-0.362839,2.52869
24,89,0.782033,-0.676543,4.55473
24,90,0.539864,0.0432341,3.19567
24,91,0.635853,-0.041824,3.27509
24,92,0.412161,0.422404,3.89978
24,93,0.0291833,-0.328375,2.33857
24,94,0.0169391,-0.00193385,0.055944
24,95,-0.73213,-0.00506616,3.127
24,96,-0.00333043,-0.000707616,0.00993883
24,97,-0.0616514,-0.641606,3.30107
24,98,0.65914,-0.0079708,3.24091
24,99,-0.00536733,-0.00197101,0.0170427
25,0,0.52701,0.0469442,3.17448
25,1,-0.728964,0.160601,3.50001
25,2,0.584525,0.611845,4.53031
25,3,-0.00991382,-0.000998237,0.0308238
25,4,0.729497,-0.640402,4.60123
25,5,0.459886,-0.052005,2.99601
25,6,0.00222672,0.0558464,0.239158
25,7,0.00114898,-0.0011891,0.00474966
25,8,0.0146752,-0.000671275,0.0472875
25,9,0.000136635,0.041121,0.160712
25,10,-0.300593,0.0200012,2.14784
25,11,-0.00250093,-0.0036407,0.0130124
25,12,0.488187,0.706697,4.47493
25,13,-0.708886,0.140575,3.45262
25,14,-0.568578,-0.0251188,3.22467
25,15,0.384907,0.0258122,2.65429
25,16,0.0878897,-0.784364,3.1269
25,17,0.0334253,-0.54036,3.1874
25,18,-0.472365,0.000239849,3.00314
25,19,-0.605857,-0.0231717,3.2551
25,20,0.0161933,0.629192,3.2559
25,21,0.0308443,0.349855,2.46951
25,22,0.0183335,-0.485438,3.04737
25,23,0.0287488,-0.286036,2.05335
25,24,-0.00230824,0.0731044,0.343229
25,25,-0.0192301,-0.00105122,0.0643185
25,26,0.482625,0.492286,4.20697
25,27,-0.703436,-0.00488004,3.1852
25,28,-0.0350429,0.630676,3.26879
25,29,-0.0141612,0.000304925,0.0453971
25,30,0.00824029,0.171704,1.11211
25,31,-0.0282551,0.435561,2.88239
25,32,-0.290652,0.579453,3.90212
25,33,0.0030321,-0.00231457,0.0111766
25,34,0.0455434,-0.00338371,0.183766
25,35,0.265668,0.0098054,1.88809
25,36,-0.291094,0.477587,3.70281
25,37,0.00053312,-0.00859462,0.0263293
25,38,-0.0600771,-0.514263,3.16305
25,39,-0.217806,-0.503781,3.54122
25,40,0.000543911,-5.57222e-05,0.00155442
25,41,0.0344678,0.00310519,0.129465
25,42,-0.0073135,0.000630871,0.0221968
25,43,0.010807,0.2359,1.65387
25,44,0.000558798,-0.00237835,0.00706911
25,45,0.271836,-0.0101933,1.93492
25,46,-0.501502,-0.0536203,3.12284
25,47,0.0260837,0.00021556,0.0917949
25,48,0.619035,-0.237759,3.78835
25,49,0.000734846,-0.000101617,0.00211289
25,50,-0.000214769,-0.000720519,0.0021416
25,51,0.00997123,-0.238776,1.67677
25,52,-0.398909,-0.0075821,2.71372
25,53,-0.0102382,0.606173,3.24959
25,54,0.572608,-0.0130693,3.22372
25,55,-0.656861,-0.620608,4.59004
25,56,0.0363923,-0.805949,2.94165
25,57,-0.594774,-0.447728,4.30507
25,58,-0.0174857,-0.663192,3.2412
25,59,0.000819882,0.0046375,0.0139107
25,60,0.52776,0.0296488,3.15992
25,61,-0.562231,-0.000856974,3.20848
25,62,-0.166307,-0.00391695,1.06456
25,63,-0.523597,0.680771,4.51171
25,64,0.504344,-0.00875976,3.09587
25,65,0.0240838,0.211843,1.46633
25,66,0.469939,-0.47666,4.15152
25,67,0.000190037,0.0231874,0.0798406
25,68,0.00134774,-0.0011093,0.00501828
25,69,-0.0103834,0.132293,0.783171
25,70,0.00322182,0.128528,0.749435
25,71,-0.0049367,-0.0774146,0.371978
25,72,-0.00374664,-0.00565088,0.0204007
25,73,0.636519,-0.00371773,3.25137
25,74,0.0212465,0.000274143,0.0720767
25,75,0.0618934,-0.30859,2.26222
25,76,-0.713627,-0.001921,3.16612
25,77,-0.548045,-0.585102,4.45848
25,78,0.0265716,-0.535316,3.1729
25,79,0.0235039,-0.553142,3.20206
25,80,-0.000238999,-0.00205259,0.00595853
25,81,0.0018165,0.0100547,0.0316768
25,82,0.000734634,-0.00263297,0.00793056
25,83,0.412465,-0.0398589,2.7968
25,84,-0.176347,-0.482293,3.35869
25,85,0.507175,-0.0269328,3.11105
25,86,0.00120147,-0.000530499,0.00376071
25,87,0.615858,-0.00432203,3.25163
25,88,-0.00403285,-0.312839,2.22387
25,89,0.732033,-0.626543,4.60006
25,90,0.582887,0.0584819,3.27498
25,91,0.585853,-0.0450754,3.26064
25,92,0.362161,0.413389,3.74232
25,93,0.0174804,-0.278375,1.98756
25,94,0.0142174,-0.00175495,0.0459734
25,95,-0.68213,-0.00397774,3.21705
25,96,-0.00227059,-0.000446241,0.00668764
25,97,-0.0446473,-0.651972,3.27263
25,98,0.60914,-0.00679911,3.25001
25,99,-0.00306129,-0.00196632,0.0106434
26,0,0.47701,0.0580517,3.05958
26,1,-0.719764,0.110601,3.33953
26,2,0.546224,0.561845,4.42632
26,3,-0.00648298,-0.000679794,0.0195682
26,4,0.679497,-0.590402,4.57942
26,5,0.409886,-0.0420598,2.78785
26,6,0.00184078,0.0387714,0.14941
26,7,0.000997759,-0.00110796,0.00427639
26,8,0.010515,-0.000619336,0.0327441
26,9,0.00027625,0.0222683,0.0761414
26,10,-0.250593,0.0117696,1.772
26,11,-0.00247826,-0.00333532,0.0122125
26,12,0.453023,0.656697,4.38214
26,13,-0.658886,0.100285,3.37486
26,14,-0.518578,-0.0277954,3.1387
26,15,0.334907,0.0200322,2.37156
26,16,0.0762951,-0.734364,3.21744
26,17,0.0363619,-0.59036,3.25554
26,18,-0.522365,0.000250988,3.13756
26,19,-0.558491,-0.0288368,3.21358
26,20,0.00869111,0.583516,3.23383
26,21,0.0228376,0.299855,2.14497
26,22,0.015328,-0.523763,3.14351
